name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price,Unnamed: 0,product_id
3M Silencer Coating Spray for Car and Bikes 250 ML(Silver) | Prevent Rust and Leak | Diesel wash Resistance,car & motorbike,All Car & Motorbike Products,https://m.media-amazon.com/images/I/31Oyz8uXq9L._AC_UL320_.jpg,https://www.amazon.in/Silencer-Coating-Spray-Bikes-Silver/dp/B09B15SMFG/ref=sr_1_1648?qid=1679222625&s=automotive&sr=1-1648,4.2,487,₹657,₹815,,287
DHOTRA Magnetic Phone Holder in Car Airvent Mount Universal Magnetic Mobile Phone Holder Stand Magnet Support for All Smar...,car & motorbike,All Car & Motorbike Products,https://m.media-amazon.com/images/I/412okJBTqSL._AC_UL320_.jpg,https://www.amazon.in/DHOTRA-Magnetic-Airvent-Universal-Smartphones/dp/B0BNJ5PKKW/ref=sr_1_1649?qid=1679222625&s=automotive&sr=1-1649,4.0,1,₹349,₹999,,288
"Fabtec Waterproof Car Body Cover for Hyundai Elite i20 with Mirror and Antenna Pocket (Soft Cotton Lining, Full Bottom Ela...",car & motorbike,All Car & Motorbike Products,https://m.media-amazon.com/images/I/71QFncVZ7aL._AC_UL320_.jpg,https://www.amazon.in/Waterproof-Resistant-Metallic-Antenna-Hyundai/dp/B08FCJ3B28/ref=sr_1_1650?qid=1679222625&s=automotive&sr=1-1650,4.1,272,"₹1,316","₹2,099",,289
AutoFurnish 3D Car Seat Back Organizer Combo with 10 Pockets and Meal Tray | 100 Free Tissues | Universal Fit | Holds Bott...,car & motorbike,All Car & Motorbike Products,https://m.media-amazon.com/images/I/61pfTqp05-L._AC_UL320_.jpg,https://www.amazon.in/Autofurnish-Multi-Pocket-Storage-Organizer/dp/B082PL4NZY/ref=sr_1_1651?qid=1679222625&s=automotive&sr=1-1651,3.6,"2,285","₹1,362","₹1,840",,290
"Veteran Cotton Arm Sleeve Skin Colour Finger Cut Protection Arm Sleeves,Hand Socks for Men and Women (Unisex) Used for Dri...",car & motorbike,All Car & Motorbike Products,https://m.media-amazon.com/images/I/31VYGUb4tNL._AC_UL320_.jpg,https://www.amazon.in/Veteran-Arm-Protection-Sleeves-Pollution/dp/B08YDRGCGK/ref=sr_1_1652?qid=1679222625&s=automotive&sr=1-1652,3.7,6,₹185,₹649,,291
The Candlescape Premium Car Perfume Lemongrass | Luxury Car Fragrance | Car Air Freshener Made With Natural Oils In Hangin...,car & motorbike,All Car & Motorbike Products,https://m.media-amazon.com/images/I/61WnG2glJiL._AC_UL320_.jpg,https://www.amazon.in/Candlescape-Lemongrass-Freshener-Essential-Fragrance/dp/B09R6VBG1T/ref=sr_1_1653?qid=1679222625&s=automotive&sr=1-1653,4.0,289,₹360,₹550,,292
"Rasikvar 2 in 1 Car Tire Stone Cleaning Hook, Tire Groove Stones Removing Tool, Tyre Stone Picker for Motor Bike Truck Ca...",car & motorbike,All Car & Motorbike Products,https://m.media-amazon.com/images/I/41bfT8g4ujL._AC_UL320_.jpg,https://www.amazon.in/Rasikvar-Cleaning-Remover-Removing-Protector/dp/B09P5J7K2X/ref=sr_1_1654?qid=1679222625&s=automotive&sr=1-1654,4.5,245,₹347,₹699,,293
SARTE LOWRENCE 10 mm Side Window Chrome Beading Roll for -Volkswagen Vento,car & motorbike,All Car & Motorbike Products,https://m.media-amazon.com/images/I/71tmCa6Wl7L._AC_UL320_.jpg,https://www.amazon.in/Window-Stylish-Beading-Meter-Volkswagen-Lowrence/dp/B074QRM175/ref=sr_1_1655?qid=1679222625&s=automotive&sr=1-1655,3.1,78,,₹192,,294
"Moon & Mount Car Washing Liquid, Car wash shampoo, Safe for Cars, Trucks, Motorcycles, RVs & More, Wash Liquid for Car and...",car & motorbike,All Car & Motorbike Products,https://m.media-amazon.com/images/I/514albMnzYL._AC_UL320_.jpg,https://www.amazon.in/Moon-Mount-Washing-shampoo-Motorcycles/dp/B0B9RNXVNC/ref=sr_1_1656?qid=1679222625&s=automotive&sr=1-1656,4.1,22,₹499,"₹1,899",,295
"OtoRoys 3 in 1 Bike Scoter Motorcycle Protective Goggles Bike Face Mask Bike Face Shield,",car & motorbike,All Car & Motorbike Products,https://m.media-amazon.com/images/I/61Gz1XVaOrS._AC_UL320_.jpg,https://www.amazon.in/Otoroys-Scoter-Motorcycle-Protective-Goggles/dp/B08Z4GMMHW/ref=sr_1_1657?qid=1679222627&s=automotive&sr=1-1657,3.5,474,₹447,"₹1,301",,296
Michelin 4203 Digital Tyre Air Pressure Guage with Digital Tyre Tread Depth Indicator (2in1),car & motorbike,All Car & Motorbike Products,https://m.media-amazon.com/images/I/81RId4JEUaL._AC_UL320_.jpg,https://www.amazon.in/Digital-Tire-Tread-Depth-Pressure/dp/B094VCKJTY/ref=sr_1_1658?qid=1679222627&s=automotive&sr=1-1658,4.4,367,"₹1,495","₹2,595",,297
Areon B.Crystal Perfume Car Air Freshener (35 ml),car & motorbike,All Car & Motorbike Products,https://m.media-amazon.com/images/I/619F1ea52QL._AC_UL320_.jpg,https://www.amazon.in/Areon-B-Crystal-Perfume-Car-Freshener/dp/B00W6RUFSC/ref=sr_1_1659?qid=1679222627&s=automotive&sr=1-1659,4.2,460,,₹350,,298
D'FENDER Compatible for Bajaj Pulsar N250 / F250 / N160 / F160 Motorcycle Speedometer Display Console Screen Protector Gua...,car & motorbike,All Car & Motorbike Products,https://m.media-amazon.com/images/I/61M9uce5ouL._AC_UL320_.jpg,https://www.amazon.in/DFENDER-Compatible-Motorcycle-Speedometer-Protector/dp/B0BS43687H/ref=sr_1_1660?qid=1679222627&s=automotive&sr=1-1660,1.4,3,₹299,₹699,,299
"Wavex Instant Shine Car and Bike Polish 1L | Cleans and Shines Home Appliances, Rubber, Plastic, Furniture etc",car & motorbike,All Car & Motorbike Products,https://m.media-amazon.com/images/I/61Es9yPVFqL._AC_UL320_.jpg,https://www.amazon.in/Wavex%C2%AE-Instant-Appliances-Plastic-Furniture/dp/B08G4XS2N2/ref=sr_1_1661?qid=1679222627&s=automotive&sr=1-1661,4.0,780,₹396,₹475,,300
"Redmi 10 Power (Power Black, 8GB RAM, 128GB Storage)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/81eM15lVcJL._AC_UL320_.jpg,https://www.amazon.in/Redmi-Power-Black-128GB-Storage/dp/B09Y64H8VS/ref=sr_1_4?qid=1679133649&s=electronics&sr=1-4,4.0,965,"₹10,999","₹18,999",,301
"OnePlus Nord CE 2 Lite 5G (Blue Tide, 6GB RAM, 128GB Storage)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71AvQd3VzqL._AC_UL320_.jpg,https://www.amazon.in/OnePlus-Nord-Lite-128GB-Storage/dp/B09WQYFLRX/ref=sr_1_5?qid=1679133649&s=electronics&sr=1-5,4.3,"113,956","₹18,999","₹19,999",,302
"OnePlus Bullets Z2 Bluetooth Wireless in Ear Earphones with Mic, Bombastic Bass - 12.4 Mm Drivers, 10 Mins Charge - 20 Hrs...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51UhwaQXCpL._AC_UL320_.jpg,https://www.amazon.in/Oneplus-Bluetooth-Wireless-Earphones-Bombastic/dp/B09TVVGXWS/ref=sr_1_6?qid=1679133649&s=electronics&sr=1-6,4.2,"90,304","₹1,999","₹2,299",,303
"Samsung Galaxy M33 5G (Mystique Green, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus | Travel Adapte...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/81I3w4J6yjL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Mystique-Storage-Purchased-Separately/dp/B09TWGDY4W/ref=sr_1_7?qid=1679133649&s=electronics&sr=1-7,4.1,"24,863","₹15,999","₹24,999",,304
"OnePlus Nord CE 2 Lite 5G (Black Dusk, 6GB RAM, 128GB Storage)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71V--WZVUIL._AC_UL320_.jpg,https://www.amazon.in/OnePlus-Nord-Black-128GB-Storage/dp/B09WQY65HN/ref=sr_1_8?qid=1679133649&s=electronics&sr=1-8,4.3,"113,956","₹18,999","₹19,999",,305
"Redmi 10 Power (Sporty Orange, 8GB RAM, 128GB Storage)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/81OZGH4fZiL._AC_UL320_.jpg,https://www.amazon.in/Redmi-Power-Sporty-Orange-Storage/dp/B09Y5WPXGW/ref=sr_1_9?qid=1679133649&s=electronics&sr=1-9,4.0,625,"₹10,999","₹18,999",,306
"boAt Airdopes 141 Bluetooth Truly Wireless in Ear Earbuds with mic, 42H Playtime, Beast Mode(Low Latency Upto 80ms) for Ga...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51HBom8xz7L._AC_UL320_.jpg,https://www.amazon.in/Airdopes-141-Playtime-Resistance-Bluetooth/dp/B09N3ZNHTY/ref=sr_1_10?qid=1679133649&s=electronics&sr=1-10,3.9,"172,347","₹1,299","₹3,995",,307
"Apple 20W USB-C Power Adapter (for iPhone, iPad & AirPods)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61vtLhO6fDL._AC_UL320_.jpg,https://www.amazon.in/Apple-USB-C-Adapter-iPhone-AirPods/dp/B08L5WWFCY/ref=sr_1_11?qid=1679133649&s=electronics&sr=1-11,4.6,"61,748","₹1,589","₹1,900",,308
"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Ratin...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61S9aVnRZDL._AC_UL320_.jpg,https://www.amazon.in/Fire-Boltt-Bluetooth-Calling-Assistance-Resolution/dp/B0BF57RN3K/ref=sr_1_12?qid=1679133649&s=electronics&sr=1-12,4.3,"16,949","₹1,799","₹19,999",,309
"Samsung Galaxy M33 5G (Emerald Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus | Travel Adapter...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/81lnKynSaqL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Emerald-Storage-Purchased-Separately/dp/B0B14MR9L1/ref=sr_1_15?qid=1679133649&s=electronics&sr=1-15,4.1,"24,863","₹15,999","₹24,999",,310
"realme narzo 50A Prime (Flash Black, 4GB RAM+64GB Storage) Full High Definition+ Display |50MP AI Triple Camera| Charger I...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/81IPrkMDqVL._AC_UL320_.jpg,https://www.amazon.in/realme-Storage-Definition-Display-Included/dp/B0BG1PYJR4/ref=sr_1_16?qid=1679133649&s=electronics&sr=1-16,4.0,"8,307","₹9,749","₹13,499",,311
"Redmi A1 (Light Blue, 2GB RAM, 32GB Storage) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Andro...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/81UT07JsBqL._AC_UL320_.jpg,https://www.amazon.in/Redmi-Storage-Segment-5000mAh-Battery/dp/B0BBN4DZBD/ref=sr_1_17?qid=1679133649&s=electronics&sr=1-17,4.0,"11,100","₹5,899","₹8,999",,312
"OnePlus Nord CE 2 Lite 5G (Blue Tide, 8GB RAM, 128GB Storage)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71AvQd3VzqL._AC_UL320_.jpg,https://www.amazon.in/OnePlus-Nord-Lite-128GB-Storage/dp/B09X586PKC/ref=sr_1_18?qid=1679133649&s=electronics&sr=1-18,4.3,"113,956","₹20,999","₹21,999",,313
"boAt Airdopes Atom 81 True Wireless in Ear Earbuds with Upto 50H Playtime, Quad Mics ENx Tech, 13MM Drivers, Beast Mode(50...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51NKpc-CnBL._AC_UL320_.jpg,https://www.amazon.in/boAt-Airdopes-Atom-81-Wireless/dp/B0BKG5PQ6T/ref=sr_1_19?qid=1679133649&s=electronics&sr=1-19,3.8,"3,327","₹1,299","₹4,490",,314
"boAt Airdopes 141 Bluetooth Truly Wireless in Ear Earbuds with 42H Playtime, Beast Mode(Low Latency Upto 80ms) for Gaming,...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51tFAbNRaPL._AC_UL320_.jpg,https://www.amazon.in/Airdopes-141-Bluetooth-Wireless-Playtime/dp/B09N3XMZ5F/ref=sr_1_20?qid=1679133649&s=electronics&sr=1-20,3.9,"172,347","₹1,299","₹4,490",,315
boAt BassHeads 100 in-Ear Wired Headphones with Mic (Black),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/719elVA3FvL._AC_UL320_.jpg,https://www.amazon.in/boAt-BassHeads-100-Headphones-Black/dp/B071Z8M4KX/ref=sr_1_21?qid=1679133649&s=electronics&sr=1-21,4.1,"375,110",₹399,₹999,,316
"boAt Rockerz 330 Bluetooth Wireless in Ear Earphones with mic, Upto 30 Hours Playtime, ASAP Charge, Signature Sound, Dual ...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/514sHd2+YyS._AC_UL320_.jpg,https://www.amazon.in/boAt-Rockerz-330-Bluetooth-Assistant/dp/B092XRRZ6C/ref=sr_1_22?qid=1679133649&s=electronics&sr=1-22,4.1,"114,951","₹1,099","₹3,990",,317
Lapster 5-in-1 Multi-Function Laptop Cleaning Brush/Keyboard Cleaning kit/Gadget Cleaning kit Gap Duster Key-Cap Puller fo...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51+UotA4ExL._AC_UL320_.jpg,https://www.amazon.in/Lapster-Multi-Function-Cleaning-Keyboard-Earphones/dp/B0BBW16VH9/ref=sr_1_23?qid=1679133649&s=electronics&sr=1-23,4.2,765,₹97,₹999,,318
"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69 HD Display with 550 NITS & 70%...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/614AipEWSIL._AC_UL320_.jpg,https://www.amazon.in/boAt-Wave-Call-Dedicated-Multi-Sport/dp/B0B5B6PQCT/ref=sr_1_24?qid=1679133649&s=electronics&sr=1-24,3.8,"23,231","₹1,999","₹7,990",,319
"OnePlus Bullets Z2 Bluetooth Wireless in Ear Earphones with Mic, Bombastic Bass - 12.4 Mm Drivers, 10 Mins Charge - 20 Hrs...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51RP1QMh-mL._AC_UL320_.jpg,https://www.amazon.in/Oneplus-Bluetooth-Wireless-Earphones-Bombastic/dp/B0B3MNYGTW/ref=sr_1_25?qid=1679133649&s=electronics&sr=1-25,4.2,"90,304","₹1,999","₹2,299",,320
"boAt Airdopes 121v2 in-Ear True Wireless Earbuds with Upto 14 Hours Playback, 8MM Drivers, Battery Indicators, Lightweight...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/510+wjzq-vL._AC_UL320_.jpg,https://www.amazon.in/Airdopes-121v2-Bluetooth-Immersive-Assistant/dp/B08JQN8DGZ/ref=sr_1_26?qid=1679133649&s=electronics&sr=1-26,3.8,"188,031","₹1,099","₹2,990",,321
"Redmi A1 (Black, 2GB RAM, 32GB Storage) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/81BxHYjeA2L._AC_UL320_.jpg,https://www.amazon.in/Redmi-Storage-Segment-5000mAh-Battery/dp/B0BBN56J5H/ref=sr_1_27?qid=1679133649&s=electronics&sr=1-27,4.0,"11,100","₹5,899","₹8,999",,322
"Redmi 10A (Charcoal Black, 4GB RAM, 64GB Storage) | 2 Ghz Octa Core Helio G25 | 5000 mAh Battery | Finger Print Sensor | U...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71293gyogZL._AC_UL320_.jpg,https://www.amazon.in/Redmi-Charcoal-Storage-Battery-Booster/dp/B09XB8GFBQ/ref=sr_1_28?qid=1679133649&s=electronics&sr=1-28,4.0,"15,480","₹8,599","₹11,999",,323
"OnePlus 11R 5G (Galactic Silver, 16GB RAM, 256GB Storage)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/613SAOPmLeL._AC_UL320_.jpg,https://www.amazon.in/OnePlus-Galactic-Silver-256GB-Storage/dp/B0BSNNYHY5/ref=sr_1_29?qid=1679133649&s=electronics&sr=1-29,4.6,338,,"₹44,999",,324
"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61ahn9N38zL._AC_UL320_.jpg,https://www.amazon.in/OnePlus-Nord-Jade-128GB-Storage/dp/B0B3CPQ5PF/ref=sr_1_27?qid=1679133651&s=electronics&sr=1-27,4.3,"21,232",,"₹28,999",,325
"OnePlus Nord Buds True Wireless in Ear Earbuds with Mic, 12.4mm Titanium Drivers, Playback:Up to 30hr case, 4-Mic Design +...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/514NPRZ1AQL._AC_UL320_.jpg,https://www.amazon.in/OnePlus-Wireless-Earbuds-Titanium-Playback/dp/B09ZHPN8W5/ref=sr_1_28?qid=1679133651&s=electronics&sr=1-28,4.2,"23,720","₹2,799","₹2,999",,326
"OnePlus Nord 2T 5G (Gray Shadow, 8GB RAM, 128GB Storage)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/617MPEZB5mL._AC_UL320_.jpg,https://www.amazon.in/OnePlus-Nord-Shadow-128GB-Storage/dp/B0B3CQBRB4/ref=sr_1_29?qid=1679133651&s=electronics&sr=1-29,4.3,"21,232",,"₹28,999",,327
"boAt Rockerz 255 Pro+ in-Ear Bluetooth Neckband with Upto 40 Hours Playback, ASAP Charge, IPX7, Dual Pairing, BT v5.0, wi...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51aBTOiXRlL._AC_UL320_.jpg,https://www.amazon.in/boAt-Rockerz-255-Pro-Earphones/dp/B08TV2P1N8/ref=sr_1_30?qid=1679133651&s=electronics&sr=1-30,4.1,"148,827","₹1,499","₹3,990",,328
"boAt Rockerz 255 Pro+ in-Ear Bluetooth Neckband with Upto 40 Hours Playback, ASAP Charge, IPX7, Dual Pairing, BT v5.0, wi...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/515jdxLlmaL._AC_UL320_.jpg,https://www.amazon.in/boAt-Rockerz-255-Pro-Earphones/dp/B08TTXNZ4Y/ref=sr_1_31?qid=1679133651&s=electronics&sr=1-31,4.1,"148,827","₹1,299","₹3,990",,329
"Hammer Ace 3.0 Bluetooth Calling Smart Watch with Largest 1.85"" IPS Display, Dual Mode, Spo2, Heart Rate, Strong Metallic ...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61jQim6YPnL._AC_UL320_.jpg,https://www.amazon.in/Hammer-Ace-3-0-Bluetooth-Rotating/dp/B0BV6FVKSP/ref=sr_1_32?qid=1679133651&s=electronics&sr=1-32,Get,FREE Delivery by Amazon,"₹1,499","₹4,999",,330
"iQOO Z6 Lite 5G by vivo (Stellar Green, 6GB RAM, 128GB Storage) | World's First Snapdragon 4 Gen 1 | 120Hz Refresh Rate | ...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61VbKHdE0rL._AC_UL320_.jpg,https://www.amazon.in/iQOO-Stellar-Snapdragon-Purchased-Separately/dp/B07WJV6P1R/ref=sr_1_33?qid=1679133651&s=electronics&sr=1-33,4.1,"22,254","₹15,499","₹18,999",,331
MI Power Bank 3i 20000mAh Lithium Polymer 18W Fast Power Delivery Charging | Input- Type C | Micro USB| Triple Output | Sa...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71lVwl3q-kL._AC_UL320_.jpg,https://www.amazon.in/20000mAh-Sandstone-Triple-Charging-Delivery/dp/B08HV83HL3/ref=sr_1_34?qid=1679133651&s=electronics&sr=1-34,4.3,"135,528","₹2,049","₹2,199",,332
SanDisk Cruzer Blade 32GB USB Flash Drive,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61DjwgS4cbL._AC_UL320_.jpg,https://www.amazon.in/SanDisk-Cruzer-Blade-Flash-Drive/dp/B005FYNT3G/ref=sr_1_35?qid=1679133651&s=electronics&sr=1-35,4.3,"99,698",₹278,₹650,,333
"SanDisk Ultra® microSDXC™ UHS-I Card, 64GB, 140MB/s R, 10 Y Warranty, for Smartphones","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/7180ZAZmERL._AC_UL320_.jpg,https://www.amazon.in/SanDisk-Ultra%C2%AE-microSDXCTM-Warranty-Smartphones/dp/B0BDRVFDKP/ref=sr_1_36?qid=1679133651&s=electronics&sr=1-36,4.4,"71,768",₹488,"₹1,000",,334
"boAt Airdopes 141 Pro True Wireless in Ear Earbuds with 45H Playtime, Quad Mics Enx Tech, 12mm Drivers, ASAP Charge, Beast...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/41TWloBD6XL._AC_UL320_.jpg,https://www.amazon.in/boAt-Airdopes-141-Pro-Wireless/dp/B0B7J5ZTXD/ref=sr_1_37?qid=1679133651&s=electronics&sr=1-37,3.9,"172,347","₹1,399","₹2,990",,335
"Redmi A1 (Light Green, 2GB RAM 32GB ROM) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/81UmTnrBDSL._AC_UL320_.jpg,https://www.amazon.in/Redmi-Segment-5000mAh-Battery-Leather/dp/B0BBN3WF7V/ref=sr_1_38?qid=1679133651&s=electronics&sr=1-38,4.0,"11,100","₹5,899","₹8,999",,336
"OnePlus 11R 5G (Galactic Silver, 8GB RAM, 128GB Storage)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/613SAOPmLeL._AC_UL320_.jpg,https://www.amazon.in/OnePlus-Galactic-Silver-128GB-Storage/dp/B0BSNQ2KXF/ref=sr_1_39?qid=1679133651&s=electronics&sr=1-39,4.6,338,,"₹39,999",,337
"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes, 240 * 240 PX High Res with SpO2, Heart Rate ...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61y2VVWcGBL._AC_UL320_.jpg,https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RRWSF6/ref=sr_1_40?qid=1679133651&s=electronics&sr=1-40,4.3,"43,302","₹1,699","₹2,199",,338
Samsung 25W USB Travel Adapter for Cellular Phones - White,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/21uXmiH98wL._AC_UL320_.jpg,https://www.amazon.in/Samsung-25W-Travel-Adapter/dp/B08VFF6JQ8/ref=sr_1_41?qid=1679133651&s=electronics&sr=1-41,4.4,"10,024","₹1,099","₹1,699",,339
"boAt Airdopes 141 Bluetooth Truly Wireless in Ear Earbuds with 42H Playtime, Beast Mode(Low Latency Upto 80ms) for Gaming,...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/516MceMiCdL._AC_UL320_.jpg,https://www.amazon.in/Airdopes-141-Bluetooth-Wireless-Playtime/dp/B09N3ZLB3T/ref=sr_1_42?qid=1679133651&s=electronics&sr=1-42,3.9,"172,347","₹1,299","₹4,490",,340
"pTron Bassbuds Duo in Ear Earbuds with 32Hrs Total Playtime, Bluetooth 5.1 Wireless, Stereo Audio, Touch Control TWS, with...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51ZT3aMrJIL._AC_UL320_.jpg,https://www.amazon.in/Bassbuds-Duo-Headphones-Water-Resistant-Assistance/dp/B09DD9SX9Z/ref=sr_1_43?qid=1679133651&s=electronics&sr=1-43,3.5,"166,395",₹799,"₹2,599",,341
"TAGG Verve Sense Smartwatch with 1.70'' Large Display, Real SPO2, and Real-Time Heart Rate Tracking, 7 Days Battery Backu...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51zv+mozGgL._AC_UL320_.jpg,https://www.amazon.in/TAGG-Verve-Sense-Smartwatch-Waterproof/dp/B09Q4MRW85/ref=sr_1_44?qid=1679133651&s=electronics&sr=1-44,3.7,"2,068",₹999,"₹6,999",,342
